model         cs_top1  cs_top2  cs_top3  cs_top4  cs_top5  cs_top6  cs_top7  cs_top8  cs_top9  cs_top10  cs_top15  cs_top20  cs_top25  cs_top30  cs_top35  cs_top40  cs_top45  cs_top50
C1909TS131_5  [0]      [0.952]  [0.923]  0.933    0.824    0.730    0.665    0.615    0.581    0.554     0.485     0.461     [0.449]   0.435     0.424     0.415     0.406     0.399
C1909TS131_4  [0]      [0.952]  0.918    [0.945]  [0.830]  [0.734]  [0.670]  [0.619]  [0.584]  [0.557]   [0.487]   [0.462]   [0.449]   [0.436]   0.424     0.415     0.406     0.400
C1909TS131_1  [0]      0        0.889    0.887    0.790    0.704    0.646    0.598    0.567    0.542     0.478     0.456     0.444     0.431     0.421     0.413     0.405     0.398
C1909TS131_3  [0]      0        0        0.944    0.829    [0.734]  0.669    0.618    [0.584]  [0.557]   [0.487]   [0.462]   [0.449]   [0.436]   0.424     0.415     0.406     0.399
C1909TS131_2  [0]      0        0        0        0.491    0.486    0.466    0.459    0.455    0.455     0.446     0.432     0.424     0.422     0.421     0.420     0.416     0.412
C1909TS087_2  [0]      0        0        0        0        0.377    0.380    0.384    0.401    0.437     0.439     0.423     0.414     0.418     0.425     0.425     0.426     0.425
C1909TS345_4  [0]      0        0        0        0        0        0.359    0.353    0.359    0.363     0.381     0.377     0.373     0.375     0.379     0.381     0.386     0.385
C1909TS087_1  [0]      0        0        0        0        0        0        0.340    0.343    0.348     0.342     0.340     0.339     0.340     0.344     0.343     0.341     0.341
C1909TS087_4  [0]      0        0        0        0        0        0        0        0.388    0.408     0.420     0.401     0.400     0.398     0.401     0.402     0.403     0.402
C1909TS087_3  [0]      0        0        0        0        0        0        0        0        0.433     0.435     0.416     0.407     0.408     0.417     0.414     0.418     0.417
C1909TS010_3  [0]      0        0        0        0        0        0        0        0        0         0         0.279     0.303     0.304     0.301     0.301     0.301     0.303
C1909TS010_5  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0         0         0.307
C1909TS066_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0.415     0.420     0.423     0.424     0.423
C1909TS066_2  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0.423     0.425     0.429     0.429
C1909TS067_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0.395     0.389     0.385     0.382     0.378     0.373
C1909TS067_5  [0]      0        0        0        0        0        0        0        0        0         0         0         0.395     0.389     0.385     0.382     0.378     0.373
C1909TS152_5  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0.398     0.411     0.412
C1909TS182_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0         0         0.366
C1909TS182_2  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0.373     0.376     0.375
C1909TS210_1  [0]      0        0        0        0        0        0        0        0        0         0.401     0.387     0.383     0.380     0.383     0.385     0.388     0.386
C1909TS210_3  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0.358     0.360     0.366     0.366
C1909TS210_5  [0]      0        0        0        0        0        0        0        0        0         0.378     0.369     0.365     0.369     0.372     0.374     0.378     0.379
C1909TS211_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0.398     0.406     0.408     0.413     0.413
C1909TS211_3  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0.318     0.317     0.317     0.314     0.315
C1909TS213_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0         0.386     0.387
C1909TS215_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0.387     0.388     0.387     0.387
C1909TS215_2  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0.412     0.414     0.412     0.410
C1909TS215_4  [0]      0        0        0        0        0        0        0        0        0         0.404     0.399     0.395     0.394     0.394     0.397     0.396     0.393
C1909TS215_5  [0]      0        0        0        0        0        0        0        0        0         0.392     0.393     0.387     0.388     0.388     0.388     0.386     0.385
C1909TS228_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0.431     0.420     0.416     0.408     0.402
C1909TS228_2  [0]      0        0        0        0        0        0        0        0        0         0         0.392     0.399     0.404     0.394     0.391     0.382     0.377
C1909TS228_4  [0]      0        0        0        0        0        0        0        0        0         0         0         0.418     0.428     0.417     0.412     0.403     0.397
C1909TS228_5  [0]      0        0        0        0        0        0        0        0        0         0         0.407     0.419     0.431     0.419     0.415     0.406     0.401
C1909TS230_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0.425     0.424     [0.426]   [0.428]   [0.432]   [0.431]
C1909TS230_4  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0         0.348     0.348
C1909TS273_2  [0]      0        0        0        0        0        0        0        0        0         0         0         0.302     0.303     0.300     0.301     0.299     0.301
C1909TS278_2  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0         0.424     0.422
C1909TS299_2  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0         0.424     0.422
C1909TS345_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0.393     0.396     0.396
C1909TS345_2  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0         0         0.408
