model         cs_top1  cs_top2  cs_top3  cs_top4  cs_top5  cs_top6  cs_top7  cs_top8  cs_top9  cs_top10  cs_top15  cs_top20  cs_top25  cs_top30  cs_top35  cs_top40  cs_top45  cs_top50
C1906TS156_1  [0.576]  [0.606]  [0.600]  [0.605]  [0.603]  [0.604]  [0.596]  [0.593]  [0.591]  0.589     0.578     0.564     0.553     0.545     0.540     0.537     0.534     0.531
C1906TS156_5  0.568    0.577    0.580    0.592    0.588    0.592    0.583    0.579    0.577    0.575     0.567     0.553     0.542     0.534     0.529     0.526     0.523     0.520
C1906TS156_4  0.561    0.583    0.581    0.591    0.592    0.598    0.589    0.585    0.582    0.580     0.570     0.556     0.545     0.537     0.532     0.528     0.525     0.523
C1906TS401_1  0.536    0.544    0.553    0.551    0.546    0.544    0.538    0.540    0.537    0.535     0.527     0.516     0.509     0.503     0.500     0.498     0.495     0.493
C1906TS438_1  0.517    0.538    0.540    0.549    0.554    0.553    0.555    0.555    0.556    0.558     0.557     0.560     [0.564]   [0.562]   [0.564]   [0.563]   [0.563]   [0.563]
C1906TS438_3  0.515    0.531    0.535    0.545    0.551    0.550    0.554    0.553    0.555    0.557     0.557     0.558     0.561     0.560     0.561     0.560     0.560     0.560
C1906TS131_4  0.496    0.538    0.540    0.564    0.578    0.578    0.586    0.586    0.586    0.588     0.587     0.574     0.562     0.559     0.553     0.548     0.542     0.538
C1906TS131_2  0.494    0.544    0.549    0.564    0.572    0.572    0.581    0.583    0.582    0.585     0.583     0.570     0.558     0.556     0.549     0.545     0.540     0.535
C1906TS210_3  0.488    0.457    0.477    0.465    0.458    0.454    0.450    0.448    0.450    0.449     0.446     0.444     0.442     0.440     0.439     0.438     0.438     0.437
C1906TS044_1  0.479    0.490    0.500    0.503    0.504    0.510    0.515    0.518    0.520    0.523     0.531     0.539     0.543     0.548     0.554     0.555     0.556     0.555
C1906TS210_4  0.426    0.438    0.424    0.416    0.418    0.419    0.415    0.412    0.410    0.409     0.410     0.409     0.408     0.407     0.406     0.405     0.405     0.404
C1906TS152_5  0.366    0.353    0.365    0.372    0.379    0.377    0.375    0.374    0.370    0.370     0.363     0.362     0.364     0.362     0.362     0.363     0.364     0.365
C1906TS211_3  0.361    0.347    0.359    0.366    0.370    0.369    0.367    0.366    0.363    0.362     0.357     0.355     0.358     0.357     0.357     0.358     0.358     0.360
C1906TS156_3  0        0.570    0.584    0.592    0.593    0.593    0.584    0.580    0.579    0.578     0.569     0.557     0.546     0.539     0.534     0.531     0.528     0.526
C1906TS131_1  0        0.541    0.544    0.567    0.580    0.580    0.589    0.590    0.589    [0.592]   [0.589]   [0.576]   [0.564]   [0.562]   0.555     0.550     0.544     0.540
C1906TS131_3  0        0.537    0.539    0.562    0.572    0.573    0.583    0.585    0.585    0.587     0.586     0.574     0.561     0.559     0.552     0.547     0.542     0.537
C1906TS131_5  0        0.536    0.541    0.559    0.570    0.569    0.580    0.584    0.582    0.584     0.582     0.570     0.559     0.558     0.551     0.546     0.541     0.537
C1906TS413_1  0        0.521    0.524    0.533    0.538    0.537    0.539    0.541    0.542    0.545     0.543     0.544     0.546     0.546     0.546     0.546     0.546     0.546
C1906TS087_1  0        0.481    0.483    0.488    0.490    0.490    0.495    0.496    0.497    0.499     0.503     0.506     0.508     0.508     0.510     0.511     0.512     0.515
C1906TS349_3  0        0.335    0.334    0.336    0.336    0.337    0.336    0.337    0.337    0.337     0.337     0.338     0.338     0.338     0.338     0.338     0.339     0.339
C1906TS230_1  0        0.300    0.299    0.301    0.301    0.301    0.301    0.301    0.301    0.301     0.302     0.303     0.303     0.303     0.303     0.303     0.303     0.305
C1906TS156_2  0        0        0.579    0.595    0.592    0.597    0.590    0.585    0.583    0.582     0.571     0.557     0.547     0.539     0.533     0.530     0.527     0.524
C1906TS438_5  0        0        0.532    0.543    0.550    0.549    0.551    0.551    0.552    0.555     0.553     0.557     0.560     0.559     0.561     0.560     0.560     0.560
C1906TS152_2  0        0        0.527    0.542    0.550    0.548    0.551    0.551    0.551    0.553     0.552     0.555     0.558     0.557     0.559     0.558     0.557     0.557
C1906TS301_1  0        0        0.500    0.503    0.504    0.510    0.515    0.518    0.520    0.523     0.531     0.539     0.543     0.548     0.554     0.555     0.556     0.555
C1906TS414_1  0        0        0.478    0.481    0.483    0.484    0.488    0.489    0.489    0.493     0.494     0.495     0.496     0.496     0.494     0.494     0.493     0.492
C1906TS273_3  0        0        0.365    0.373    0.377    0.378    0.376    0.375    0.371    0.370     0.363     0.362     0.364     0.362     0.362     0.364     0.364     0.366
C1906TS211_5  0        0        0.353    0.363    0.366    0.365    0.365    0.365    0.361    0.360     0.352     0.352     0.353     0.352     0.351     0.352     0.353     0.354
C1906TS152_1  0        0        0        0.544    0.552    0.551    0.555    0.554    0.555    0.557     0.555     0.559     0.560     0.559     0.560     0.559     0.558     0.558
C1906TS413_3  0        0        0        0.533    0.539    0.541    0.546    0.545    0.546    0.548     0.549     0.550     0.551     0.551     0.551     0.551     0.550     0.550
C1906TS087_2  0        0        0        0.479    0.480    0.481    0.484    0.485    0.486    0.488     0.492     0.497     0.500     0.501     0.502     0.503     0.504     0.505
C1906TS273_2  0        0        0        0.375    0.381    0.380    0.378    0.377    0.373    0.373     0.365     0.364     0.366     0.365     0.365     0.366     0.367     0.368
C1906TS273_1  0        0        0        0.368    0.372    0.370    0.369    0.370    0.366    0.365     0.358     0.358     0.359     0.358     0.357     0.358     0.359     0.360
C1906TS414_5  0        0        0        0        0.510    0.510    0.511    0.515    0.516    0.517     0.521     0.525     0.524     0.527     0.524     0.524     0.523     0.522
C1906TS369_2  0        0        0        0        0.482    0.482    0.484    0.487    0.487    0.490     0.492     0.494     0.496     0.496     0.499     0.500     0.501     0.502
C1906TS438_2  0        0        0        0        0        0.546    0.549    0.550    0.551    0.555     0.556     0.558     0.561     0.561     0.562     0.561     0.562     0.561
C1906TS213_1  0        0        0        0        0        0.499    0.505    0.508    0.509    0.512     0.520     0.528     0.533     0.538     0.542     0.543     0.544     0.543
